% Moku:Go Data Logger
% Input 1 (on), DC , 1 MOhm , 10 Vpp
% Input 2 (off), DC , 1 MOhm , 10 Vpp
% Acquisition rate: 1.0000000000e+02 Hz, Precision mode
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2025-09-24 T 12:02:14 +1000
% Time (s), Input 1 (V)
5.6720000000e+01, 3.1014625739e+00
5.6730000000e+01, 3.1013550214e+00
5.6740000000e+01, 3.1012769207e+00
5.6750000000e+01, 3.1011745270e+00
5.6760000000e+01, 3.1010205456e+00
5.6770000000e+01, 3.1012539095e+00
5.6780000000e+01, 3.1014655754e+00
5.6790000000e+01, 3.1013940092e+00
5.6800000000e+01, 3.1013589921e+00
5.6810000000e+01, 3.1013718421e+00
5.6820000000e+01, 3.1010953946e+00
5.6830000000e+01, 3.1010063199e+00
5.6840000000e+01, 3.1011394161e+00
5.6850000000e+01, 3.1010330204e+00
5.6860000000e+01, 3.1012800785e+00
5.6870000000e+01, 3.1012422788e+00
5.6880000000e+01, 3.1010706638e+00
5.6890000000e+01, 3.1011093702e+00
5.6900000000e+01, 3.1011001782e+00
5.6910000000e+01, 3.1011616457e+00
5.6920000000e+01, 3.1013331357e+00
5.6930000000e+01, 3.1012609755e+00
5.6940000000e+01, 3.1012896144e+00
5.6950000000e+01, 3.1013636819e+00
5.6960000000e+01, 3.1013587107e+00
5.6970000000e+01, 3.1013898509e+00
5.6980000000e+01, 3.1012180170e+00
5.6990000000e+01, 3.1010702886e+00
5.7000000000e+01, 3.1011068690e+00
5.7010000000e+01, 3.1011040551e+00
5.7020000000e+01, 3.1011717444e+00
5.7030000000e+01, 3.1013955099e+00
5.7040000000e+01, 3.1012746071e+00
5.7050000000e+01, 3.1013203169e+00
5.7060000000e+01, 3.1011515783e+00
5.7070000000e+01, 3.1012405280e+00
5.7080000000e+01, 3.1012885202e+00
5.7090000000e+01, 3.1012273028e+00
5.7100000000e+01, 3.1014414386e+00
5.7110000000e+01, 3.1015176633e+00
5.7120000000e+01, 3.1015232598e+00
5.7130000000e+01, 3.1015803501e+00
5.7140000000e+01, 3.1017173545e+00
5.7150000000e+01, 3.1015305133e+00
5.7160000000e+01, 3.1013514259e+00
5.7170000000e+01, 3.1012960238e+00
5.7180000000e+01, 3.1013133135e+00
5.7190000000e+01, 3.1013325416e+00
5.7200000000e+01, 3.1015390175e+00
5.7210000000e+01, 3.1014977473e+00
5.7220000000e+01, 3.1015698450e+00
5.7230000000e+01, 3.1015321078e+00
5.7240000000e+01, 3.1016140541e+00
5.7250000000e+01, 3.1015200082e+00
5.7260000000e+01, 3.1014023570e+00
5.7270000000e+01, 3.1014064840e+00
5.7280000000e+01, 3.1014243365e+00
5.7290000000e+01, 3.1013777200e+00
5.7300000000e+01, 3.1014301518e+00
5.7310000000e+01, 3.1013660267e+00
5.7320000000e+01, 3.1015196017e+00
5.7330000000e+01, 3.1015688758e+00
5.7340000000e+01, 3.1016766784e+00
5.7350000000e+01, 3.1014677639e+00
5.7360000000e+01, 3.1011901596e+00
5.7370000000e+01, 3.1011501713e+00
5.7380000000e+01, 3.1012923970e+00
5.7390000000e+01, 3.1014239613e+00
5.7400000000e+01, 3.1014660443e+00
5.7410000000e+01, 3.1014534444e+00
5.7420000000e+01, 3.1014298704e+00
5.7430000000e+01, 3.1013975734e+00
5.7440000000e+01, 3.1014556955e+00
5.7450000000e+01, 3.1014682016e+00
5.7460000000e+01, 3.1014828025e+00
5.7470000000e+01, 3.1016023922e+00
5.7480000000e+01, 3.1014378743e+00
5.7490000000e+01, 3.1013563032e+00
5.7500000000e+01, 3.1015582769e+00
5.7510000000e+01, 3.1013300717e+00
5.7520000000e+01, 3.1011450438e+00
5.7530000000e+01, 3.1013035275e+00
5.7540000000e+01, 3.1012949608e+00
5.7550000000e+01, 3.1012442485e+00
5.7560000000e+01, 3.1012581616e+00
5.7570000000e+01, 3.1013565534e+00
5.7580000000e+01, 3.1014324342e+00
5.7590000000e+01, 3.1012728563e+00
5.7600000000e+01, 3.1012908025e+00
5.7610000000e+01, 3.1013025583e+00
5.7620000000e+01, 3.1012726999e+00
5.7630000000e+01, 3.1012285221e+00
5.7640000000e+01, 3.1012510018e+00
5.7650000000e+01, 3.1013173155e+00
5.7660000000e+01, 3.1013326667e+00
5.7670000000e+01, 3.1012796096e+00
5.7680000000e+01, 3.1012987752e+00
5.7690000000e+01, 3.1011673047e+00
5.7700000000e+01, 3.1015104410e+00
5.7710000000e+01, 3.1011635529e+00
5.7720000000e+01, 3.1013880375e+00
5.7730000000e+01, 3.1013033712e+00
5.7740000000e+01, 3.1013894132e+00
5.7750000000e+01, 3.1014055148e+00
5.7760000000e+01, 3.1011096516e+00
5.7770000000e+01, 3.1012365573e+00
5.7780000000e+01, 3.1012062925e+00
5.7790000000e+01, 3.1014324967e+00
5.7800000000e+01, 3.1012837991e+00
5.7810000000e+01, 3.1013167214e+00
5.7820000000e+01, 3.1014331533e+00
5.7830000000e+01, 3.1015945758e+00
5.7840000000e+01, 3.1015504293e+00
5.7850000000e+01, 3.1015310448e+00
5.7860000000e+01, 3.1018120883e+00
5.7870000000e+01, 3.1015016867e+00
5.7880000000e+01, 3.1014970282e+00
5.7890000000e+01, 3.1014795197e+00
5.7900000000e+01, 3.1017267029e+00
5.7910000000e+01, 3.1017641899e+00
5.7920000000e+01, 3.1016179935e+00
5.7930000000e+01, 3.1017294229e+00
5.7940000000e+01, 3.1017545915e+00
5.7950000000e+01, 3.1017809481e+00
5.7960000000e+01, 3.1016911542e+00
5.7970000000e+01, 3.1017033790e+00
5.7980000000e+01, 3.1016631093e+00
5.7990000000e+01, 3.1018008641e+00
5.8000000000e+01, 3.1016925612e+00
5.8010000000e+01, 3.1016282173e+00
5.8020000000e+01, 3.1015498978e+00
5.8030000000e+01, 3.1014617923e+00
5.8040000000e+01, 3.1015003423e+00
5.8050000000e+01, 3.1017852627e+00
5.8060000000e+01, 3.1016316877e+00
5.8070000000e+01, 3.1017158225e+00
5.8080000000e+01, 3.1015920121e+00
5.8090000000e+01, 3.1014468162e+00
5.8100000000e+01, 3.1015472090e+00
5.8110000000e+01, 3.1016782104e+00
5.8120000000e+01, 3.1014712969e+00
5.8130000000e+01, 3.1015191015e+00
5.8140000000e+01, 3.1014994356e+00
5.8150000000e+01, 3.1015674689e+00
5.8160000000e+01, 3.1016955626e+00
5.8170000000e+01, 3.1017522466e+00
5.8180000000e+01, 3.1016133975e+00
5.8190000000e+01, 3.1017710370e+00
5.8200000000e+01, 3.1015544625e+00
5.8210000000e+01, 3.1016284987e+00
5.8220000000e+01, 3.1014867419e+00
5.8230000000e+01, 3.1016641723e+00
5.8240000000e+01, 3.1018079300e+00
5.8250000000e+01, 3.1019297082e+00
5.8260000000e+01, 3.1019159828e+00
5.8270000000e+01, 3.1016481958e+00
5.8280000000e+01, 3.1017064742e+00
5.8290000000e+01, 3.1015906989e+00
5.8300000000e+01, 3.1016474141e+00
5.8310000000e+01, 3.1016489461e+00
5.8320000000e+01, 3.1016525729e+00
5.8330000000e+01, 3.1016538235e+00
5.8340000000e+01, 3.1015276369e+00
5.8350000000e+01, 3.1016348455e+00
5.8360000000e+01, 3.1017008465e+00
5.8370000000e+01, 3.1018260326e+00
5.8380000000e+01, 3.1017948299e+00
5.8390000000e+01, 3.1018550155e+00
5.8400000000e+01, 3.1017014405e+00
5.8410000000e+01, 3.1018461362e+00
5.8420000000e+01, 3.1016277483e+00
5.8430000000e+01, 3.1015562134e+00
5.8440000000e+01, 3.1014263374e+00
5.8450000000e+01, 3.1015857590e+00
5.8460000000e+01, 3.1016537923e+00
5.8470000000e+01, 3.1017346442e+00
5.8480000000e+01, 3.1017190429e+00
5.8490000000e+01, 3.1016928113e+00
5.8500000000e+01, 3.1016315001e+00
5.8510000000e+01, 3.1017390839e+00
5.8520000000e+01, 3.1016840570e+00
5.8530000000e+01, 3.1014654503e+00
5.8540000000e+01, 3.1016788983e+00
5.8550000000e+01, 3.1016930302e+00
5.8560000000e+01, 3.1017003462e+00
5.8570000000e+01, 3.1017283286e+00
5.8580000000e+01, 3.1017371142e+00
5.8590000000e+01, 3.1016934991e+00
5.8600000000e+01, 3.1016113966e+00
5.8610000000e+01, 3.1017376144e+00
5.8620000000e+01, 3.1018426032e+00
5.8630000000e+01, 3.1018707107e+00
5.8640000000e+01, 3.1016382847e+00
5.8650000000e+01, 3.1015532119e+00
5.8660000000e+01, 3.1015541811e+00
5.8670000000e+01, 3.1015661244e+00
5.8680000000e+01, 3.1018440414e+00
5.8690000000e+01, 3.1018043345e+00
5.8700000000e+01, 3.1016715509e+00
5.8710000000e+01, 3.1016934053e+00
5.8720000000e+01, 3.1018415402e+00
5.8730000000e+01, 3.1016558870e+00
5.8740000000e+01, 3.1017786657e+00
5.8750000000e+01, 3.1018271269e+00
5.8760000000e+01, 3.1015158812e+00
5.8770000000e+01, 3.1017148221e+00
5.8780000000e+01, 3.1019853604e+00
5.8790000000e+01, 3.1020097160e+00
5.8800000000e+01, 3.1019161078e+00
5.8810000000e+01, 3.1018363814e+00
5.8820000000e+01, 3.1018735558e+00
5.8830000000e+01, 3.1017803853e+00
5.8840000000e+01, 3.1019599417e+00
5.8850000000e+01, 3.1019299271e+00
5.8860000000e+01, 3.1019442153e+00
5.8870000000e+01, 3.1018104312e+00
5.8880000000e+01, 3.1018263140e+00
5.8890000000e+01, 3.1018821225e+00
5.8900000000e+01, 3.1019456535e+00
5.8910000000e+01, 3.1018779017e+00
5.8920000000e+01, 3.1019213291e+00
5.8930000000e+01, 3.1019769813e+00
5.8940000000e+01, 3.1016363462e+00
5.8950000000e+01, 3.1018068983e+00
5.8960000000e+01, 3.1018100873e+00
5.8970000000e+01, 3.1016831503e+00
5.8980000000e+01, 3.1015164127e+00
5.8990000000e+01, 3.1017443677e+00
5.9000000000e+01, 3.1018206862e+00
5.9010000000e+01, 3.1017998010e+00
5.9020000000e+01, 3.1017060990e+00
5.9030000000e+01, 3.1018817473e+00
5.9040000000e+01, 3.1019482798e+00
5.9050000000e+01, 3.1020581147e+00
5.9060000000e+01, 3.1020277248e+00
5.9070000000e+01, 3.1017479632e+00
5.9080000000e+01, 3.1017160414e+00
5.9090000000e+01, 3.1016966569e+00
5.9100000000e+01, 3.1017336437e+00
5.9110000000e+01, 3.1017445866e+00
5.9120000000e+01, 3.1016864019e+00
5.9130000000e+01, 3.1018397581e+00
5.9140000000e+01, 3.1018315666e+00
5.9150000000e+01, 3.1019252998e+00
5.9160000000e+01, 3.1019148260e+00
5.9170000000e+01, 3.1019708533e+00
5.9180000000e+01, 3.1020734347e+00
5.9190000000e+01, 3.1021544430e+00
5.9200000000e+01, 3.1018882505e+00
5.9210000000e+01, 3.1018454171e+00
5.9220000000e+01, 3.1019673516e+00
5.9230000000e+01, 3.1019739173e+00
5.9240000000e+01, 3.1019155763e+00
5.9250000000e+01, 3.1018424781e+00
5.9260000000e+01, 3.1018889383e+00
5.9270000000e+01, 3.1018980365e+00
5.9280000000e+01, 3.1018292529e+00
5.9290000000e+01, 3.1019575030e+00
5.9300000000e+01, 3.1018222495e+00
5.9310000000e+01, 3.1021344332e+00
5.9320000000e+01, 3.1020683697e+00
5.9330000000e+01, 3.1019094483e+00
5.9340000000e+01, 3.1018898137e+00
5.9350000000e+01, 3.1019898939e+00
5.9360000000e+01, 3.1018717737e+00
5.9370000000e+01, 3.1019310526e+00
5.9380000000e+01, 3.1018259388e+00
5.9390000000e+01, 3.1019560961e+00
5.9400000000e+01, 3.1019223296e+00
5.9410000000e+01, 3.1018424469e+00
5.9420000000e+01, 3.1019903628e+00
5.9430000000e+01, 3.1019321782e+00
5.9440000000e+01, 3.1019133565e+00
5.9450000000e+01, 3.1018319417e+00
5.9460000000e+01, 3.1017795099e+00
5.9470000000e+01, 3.1019597854e+00
5.9480000000e+01, 3.1020939759e+00
5.9490000000e+01, 3.1018092744e+00
5.9500000000e+01, 3.1016244654e+00
5.9510000000e+01, 3.1017755079e+00
5.9520000000e+01, 3.1017796037e+00
5.9530000000e+01, 3.1017952051e+00
5.9540000000e+01, 3.1016535109e+00
5.9550000000e+01, 3.1016861205e+00
5.9560000000e+01, 3.1016039554e+00
5.9570000000e+01, 3.1016339075e+00
5.9580000000e+01, 3.1015680004e+00
5.9590000000e+01, 3.1017375519e+00
5.9600000000e+01, 3.1019135441e+00
5.9610000000e+01, 3.1018693037e+00
5.9620000000e+01, 3.1020230976e+00
5.9630000000e+01, 3.1019606608e+00
5.9640000000e+01, 3.1019574405e+00
5.9650000000e+01, 3.1019797952e+00
5.9660000000e+01, 3.1018318479e+00
5.9670000000e+01, 3.1018435724e+00
5.9680000000e+01, 3.1018174034e+00
5.9690000000e+01, 3.1019595040e+00
5.9700000000e+01, 3.1019064781e+00
5.9710000000e+01, 3.1017706931e+00
5.9720000000e+01, 3.1018477932e+00
5.9730000000e+01, 3.1017826364e+00
5.9740000000e+01, 3.1019749491e+00
5.9750000000e+01, 3.1018829354e+00
5.9760000000e+01, 3.1021403423e+00
5.9770000000e+01, 3.1019136066e+00
5.9780000000e+01, 3.1018929715e+00
5.9790000000e+01, 3.1021368406e+00
5.9800000000e+01, 3.1020539564e+00
5.9810000000e+01, 3.1019560961e+00
5.9820000000e+01, 3.1019445280e+00
5.9830000000e+01, 3.1018107752e+00
5.9840000000e+01, 3.1017077561e+00
5.9850000000e+01, 3.1018628944e+00
5.9860000000e+01, 3.1017371455e+00
5.9870000000e+01, 3.1016657356e+00
5.9880000000e+01, 3.1015176633e+00
5.9890000000e+01, 3.1016606081e+00
5.9900000000e+01, 3.1019506872e+00
5.9910000000e+01, 3.1020068396e+00
5.9920000000e+01, 3.1016791171e+00
5.9930000000e+01, 3.1018839046e+00
5.9940000000e+01, 3.1018781205e+00
5.9950000000e+01, 3.1021380912e+00
5.9960000000e+01, 3.1023473184e+00
5.9970000000e+01, 3.1022058118e+00
5.9980000000e+01, 3.1019973350e+00
5.9990000000e+01, 3.1020215030e+00
6.0000000000e+01, 3.1017342378e+00
6.0010000000e+01, 3.1019365553e+00
6.0020000000e+01, 3.1019570028e+00
6.0030000000e+01, 3.1020857532e+00
6.0040000000e+01, 3.1022570868e+00
6.0050000000e+01, 3.1021102964e+00
6.0060000000e+01, 3.1020596467e+00
6.0070000000e+01, 3.1021653858e+00
6.0080000000e+01, 3.1021083892e+00
6.0090000000e+01, 3.1018999750e+00
6.0100000000e+01, 3.1017614698e+00
6.0110000000e+01, 3.1018074610e+00
6.0120000000e+01, 3.1019297082e+00
6.0130000000e+01, 3.1021514728e+00
6.0140000000e+01, 3.1020912246e+00
6.0150000000e+01, 3.1020542065e+00
6.0160000000e+01, 3.1020274122e+00
6.0170000000e+01, 3.1020603658e+00
6.0180000000e+01, 3.1021006667e+00
6.0190000000e+01, 3.1021516291e+00
6.0200000000e+01, 3.1019474982e+00
6.0210000000e+01, 3.1020271933e+00
6.0220000000e+01, 3.1019135128e+00
6.0230000000e+01, 3.1020204088e+00
6.0240000000e+01, 3.1019412138e+00
6.0250000000e+01, 3.1018297844e+00
6.0260000000e+01, 3.1018502319e+00
6.0270000000e+01, 3.1019366178e+00
6.0280000000e+01, 3.1019599105e+00
6.0290000000e+01, 3.1018065856e+00
6.0300000000e+01, 3.1020393868e+00
6.0310000000e+01, 3.1020000238e+00
6.0320000000e+01, 3.1020004303e+00
6.0330000000e+01, 3.1022721879e+00
6.0340000000e+01, 3.1021179564e+00
6.0350000000e+01, 3.1020753418e+00
6.0360000000e+01, 3.1019838597e+00
6.0370000000e+01, 3.1017501205e+00
6.0380000000e+01, 3.1018515451e+00
6.0390000000e+01, 3.1018440727e+00
6.0400000000e+01, 3.1018880942e+00
6.0410000000e+01, 3.1020275998e+00
6.0420000000e+01, 3.1019737923e+00
6.0430000000e+01, 3.1019122622e+00
6.0440000000e+01, 3.1019543140e+00
6.0450000000e+01, 3.1021517854e+00
6.0460000000e+01, 3.1021224899e+00
6.0470000000e+01, 3.1020613037e+00
6.0480000000e+01, 3.1020336652e+00
6.0490000000e+01, 3.1018846862e+00
6.0500000000e+01, 3.1018425719e+00
6.0510000000e+01, 3.1021166433e+00
6.0520000000e+01, 3.1020643365e+00
6.0530000000e+01, 3.1020033067e+00
6.0540000000e+01, 3.1019643189e+00
6.0550000000e+01, 3.1019521254e+00
6.0560000000e+01, 3.1019853917e+00
6.0570000000e+01, 3.1020468592e+00
6.0580000000e+01, 3.1019585661e+00
6.0590000000e+01, 3.1023099877e+00
6.0600000000e+01, 3.1021161430e+00
6.0610000000e+01, 3.1020649618e+00
6.0620000000e+01, 3.1020391992e+00
6.0630000000e+01, 3.1020230038e+00
6.0640000000e+01, 3.1020991347e+00
6.0650000000e+01, 3.1019629745e+00
6.0660000000e+01, 3.1018742436e+00
6.0670000000e+01, 3.1018302847e+00
6.0680000000e+01, 3.1019782632e+00
6.0690000000e+01, 3.1020141870e+00
6.0700000000e+01, 3.1020323521e+00
6.0710000000e+01, 3.1021954630e+00
6.0720000000e+01, 3.1021546931e+00
6.0730000000e+01, 3.1020400433e+00
6.0740000000e+01, 3.1020804381e+00
6.0750000000e+01, 3.1021166120e+00
6.0760000000e+01, 3.1021923677e+00
6.0770000000e+01, 3.1022042173e+00
6.0780000000e+01, 3.1020654307e+00
6.0790000000e+01, 3.1019516252e+00
6.0800000000e+01, 3.1021353711e+00
6.0810000000e+01, 3.1019662261e+00
6.0820000000e+01, 3.1021646042e+00
6.0830000000e+01, 3.1020683071e+00
6.0840000000e+01, 3.1020836271e+00
6.0850000000e+01, 3.1020609285e+00
6.0860000000e+01, 3.1021733897e+00
6.0870000000e+01, 3.1020244420e+00
6.0880000000e+01, 3.1022190995e+00
6.0890000000e+01, 3.1022197248e+00
6.0900000000e+01, 3.1021119535e+00
6.0910000000e+01, 3.1020389178e+00
6.0920000000e+01, 3.1020726218e+00
6.0930000000e+01, 3.1022221948e+00
6.0940000000e+01, 3.1020941635e+00
6.0950000000e+01, 3.1022059056e+00
6.0960000000e+01, 3.1024149139e+00
6.0970000000e+01, 3.1022559613e+00
6.0980000000e+01, 3.1021363404e+00
6.0990000000e+01, 3.1019583472e+00
6.1000000000e+01, 3.1020359163e+00
6.1010000000e+01, 3.1020575832e+00
6.1020000000e+01, 3.1019867673e+00
6.1030000000e+01, 3.1021193321e+00
6.1040000000e+01, 3.1021572881e+00
6.1050000000e+01, 3.1022566491e+00
6.1060000000e+01, 3.1021323697e+00
6.1070000000e+01, 3.1022117835e+00
6.1080000000e+01, 3.1023208992e+00
6.1090000000e+01, 3.1021889598e+00
6.1100000000e+01, 3.1022709061e+00
6.1110000000e+01, 3.1023089872e+00
6.1120000000e+01, 3.1022913223e+00
6.1130000000e+01, 3.1021083892e+00
6.1140000000e+01, 3.1022595568e+00
6.1150000000e+01, 3.1023731435e+00
6.1160000000e+01, 3.1023413467e+00
6.1170000000e+01, 3.1021583198e+00
6.1180000000e+01, 3.1022699681e+00
6.1190000000e+01, 3.1022197248e+00
6.1200000000e+01, 3.1021387165e+00
6.1210000000e+01, 3.1020094034e+00
6.1220000000e+01, 3.1019695714e+00
6.1230000000e+01, 3.1021099525e+00
6.1240000000e+01, 3.1020684947e+00
6.1250000000e+01, 3.1019583472e+00
6.1260000000e+01, 3.1020959769e+00
6.1270000000e+01, 3.1020139994e+00
6.1280000000e+01, 3.1019932392e+00
6.1290000000e+01, 3.1022293858e+00
6.1300000000e+01, 3.1021932432e+00
6.1310000000e+01, 3.1019258001e+00
6.1320000000e+01, 3.1019061655e+00
6.1330000000e+01, 3.1020136867e+00
6.1340000000e+01, 3.1019689774e+00
6.1350000000e+01, 3.1020575519e+00
6.1360000000e+01, 3.1017767585e+00
6.1370000000e+01, 3.1020325397e+00
6.1380000000e+01, 3.1019535949e+00
6.1390000000e+01, 3.1020218782e+00
6.1400000000e+01, 3.1019184527e+00
6.1410000000e+01, 3.1020502671e+00
6.1420000000e+01, 3.1022556174e+00
6.1430000000e+01, 3.1021715763e+00
6.1440000000e+01, 3.1020893799e+00
6.1450000000e+01, 3.1019201411e+00
6.1460000000e+01, 3.1018213428e+00
6.1470000000e+01, 3.1020280375e+00
6.1480000000e+01, 3.1020183765e+00
6.1490000000e+01, 3.1019414014e+00
6.1500000000e+01, 3.1020316017e+00
6.1510000000e+01, 3.1020242231e+00
6.1520000000e+01, 3.1019618489e+00
6.1530000000e+01, 3.1019998050e+00
6.1540000000e+01, 3.1022503648e+00
6.1550000000e+01, 3.1020536750e+00
6.1560000000e+01, 3.1020223785e+00
6.1570000000e+01, 3.1020356662e+00
6.1580000000e+01, 3.1020397620e+00
6.1590000000e+01, 3.1022151288e+00
6.1600000000e+01, 3.1018633633e+00
6.1610000000e+01, 3.1017887957e+00
6.1620000000e+01, 3.1019424645e+00
6.1630000000e+01, 3.1019837659e+00
6.1640000000e+01, 3.1020279124e+00
6.1650000000e+01, 3.1019975226e+00
6.1660000000e+01, 3.1019866110e+00
6.1670000000e+01, 3.1019230800e+00
6.1680000000e+01, 3.1019248308e+00
6.1690000000e+01, 3.1020387927e+00
6.1700000000e+01, 3.1019353672e+00
6.1710000000e+01, 3.1020280062e+00
6.1720000000e+01, 3.1020711836e+00
6.1730000000e+01, 3.1021744840e+00
6.1740000000e+01, 3.1022890712e+00
6.1750000000e+01, 3.1019418391e+00
6.1760000000e+01, 3.1020769364e+00
6.1770000000e+01, 3.1021699505e+00
6.1780000000e+01, 3.1021097649e+00
6.1790000000e+01, 3.1022546794e+00
6.1800000000e+01, 3.1021855519e+00
6.1810000000e+01, 3.1021036056e+00
6.1820000000e+01, 3.1020663374e+00
6.1830000000e+01, 3.1020601782e+00
6.1840000000e+01, 3.1020333213e+00
6.1850000000e+01, 3.1021936183e+00
6.1860000000e+01, 3.1021912734e+00
6.1870000000e+01, 3.1021936496e+00
6.1880000000e+01, 3.1022541792e+00
6.1890000000e+01, 3.1021130477e+00
6.1900000000e+01, 3.1021449696e+00
6.1910000000e+01, 3.1021209579e+00
6.1920000000e+01, 3.1020917561e+00
6.1930000000e+01, 3.1021616652e+00
6.1940000000e+01, 3.1020724654e+00
6.1950000000e+01, 3.1022080316e+00
6.1960000000e+01, 3.1021378724e+00
6.1970000000e+01, 3.1024109745e+00
6.1980000000e+01, 3.1023710487e+00
6.1990000000e+01, 3.1025193711e+00
6.2000000000e+01, 3.1025396310e+00
6.2010000000e+01, 3.1025465407e+00
6.2020000000e+01, 3.1022407976e+00
6.2030000000e+01, 3.1022756897e+00
6.2040000000e+01, 3.1021519730e+00
6.2050000000e+01, 3.1023114884e+00
6.2060000000e+01, 3.1022889461e+00
6.2070000000e+01, 3.1023525709e+00
6.2080000000e+01, 3.1022260717e+00
6.2090000000e+01, 3.1021522544e+00
6.2100000000e+01, 3.1021629784e+00
6.2110000000e+01, 3.1022553047e+00
6.2120000000e+01, 3.1021641039e+00
6.2130000000e+01, 3.1022206628e+00
6.2140000000e+01, 3.1020902554e+00
6.2150000000e+01, 3.1019926139e+00
6.2160000000e+01, 3.1019456535e+00
6.2170000000e+01, 3.1020539251e+00
6.2180000000e+01, 3.1022560238e+00
6.2190000000e+01, 3.1021270546e+00
6.2200000000e+01, 3.1022548983e+00
6.2210000000e+01, 3.1022548357e+00
6.2220000000e+01, 3.1022026853e+00
6.2230000000e+01, 3.1020502671e+00
6.2240000000e+01, 3.1019096985e+00
6.2250000000e+01, 3.1022125338e+00
6.2260000000e+01, 3.1022039359e+00
6.2270000000e+01, 3.1020407312e+00
6.2280000000e+01, 3.1020946325e+00
6.2290000000e+01, 3.1023224312e+00
6.2300000000e+01, 3.1021470644e+00
6.2310000000e+01, 3.1020827204e+00
6.2320000000e+01, 3.1020447019e+00
6.2330000000e+01, 3.1022298548e+00
6.2340000000e+01, 3.1019681958e+00
6.2350000000e+01, 3.1018787458e+00
6.2360000000e+01, 3.1019956467e+00
6.2370000000e+01, 3.1021863335e+00
6.2380000000e+01, 3.1020205026e+00
6.2390000000e+01, 3.1018828103e+00
6.2400000000e+01, 3.1019487488e+00
6.2410000000e+01, 3.1022179427e+00
6.2420000000e+01, 3.1020022749e+00
6.2430000000e+01, 3.1018703042e+00
6.2440000000e+01, 3.1019310526e+00
6.2450000000e+01, 3.1019398069e+00
6.2460000000e+01, 3.1018036154e+00
6.2470000000e+01, 3.1019819525e+00
6.2480000000e+01, 3.1019798577e+00
6.2490000000e+01, 3.1019974913e+00
6.2500000000e+01, 3.1018644263e+00
6.2510000000e+01, 3.1020142495e+00
6.2520000000e+01, 3.1015866345e+00
6.2530000000e+01, 3.0699532513e+00
6.2540000000e+01, 2.9328631266e+00
6.2550000000e+01, 2.8065990067e+00
6.2560000000e+01, 2.6906006806e+00
6.2570000000e+01, 2.5829906064e+00
6.2580000000e+01, 2.4834851770e+00
6.2590000000e+01, 2.3902137290e+00
6.2600000000e+01, 2.3037678950e+00
6.2610000000e+01, 2.2233933379e+00
6.2620000000e+01, 2.1491849165e+00
6.2630000000e+01, 2.0807545352e+00
6.2640000000e+01, 2.0152427352e+00
6.2650000000e+01, 1.9550096688e+00
6.2660000000e+01, 1.8982383866e+00
6.2670000000e+01, 1.8470388248e+00
6.2680000000e+01, 1.7984949660e+00
6.2690000000e+01, 1.7532830778e+00
6.2700000000e+01, 1.7092876586e+00
6.2710000000e+01, 1.6668430591e+00
6.2720000000e+01, 1.6279155207e+00
6.2730000000e+01, 1.5915629895e+00
6.2740000000e+01, 1.5563714002e+00
6.2750000000e+01, 1.5239983121e+00
6.2760000000e+01, 1.4931569094e+00
6.2770000000e+01, 1.4653383264e+00
6.2780000000e+01, 1.4368687693e+00
6.2790000000e+01, 1.4104828858e+00
6.2800000000e+01, 1.3854162090e+00
6.2810000000e+01, 1.3619904583e+00
6.2820000000e+01, 1.3393733838e+00
6.2830000000e+01, 1.3184333469e+00
6.2840000000e+01, 1.2992458845e+00
6.2850000000e+01, 1.2818893785e+00
6.2860000000e+01, 1.2679549498e+00
6.2870000000e+01, 1.2531742953e+00
6.2880000000e+01, 1.2382005465e+00
6.2890000000e+01, 1.2262595286e+00
6.2900000000e+01, 1.2161838902e+00
6.2910000000e+01, 1.2086006875e+00
6.2920000000e+01, 1.2017251429e+00
6.2930000000e+01, 1.1955894282e+00
6.2940000000e+01, 1.1894582471e+00
6.2950000000e+01, 1.1833189994e+00
6.2960000000e+01, 1.1770864875e+00
6.2970000000e+01, 1.1708633552e+00
6.2980000000e+01, 1.1645151306e+00
6.2990000000e+01, 1.1583126333e+00
6.3000000000e+01, 1.1533345464e+00
6.3010000000e+01, 1.1489006940e+00
6.3020000000e+01, 1.1449412607e+00
6.3030000000e+01, 1.1414965475e+00
6.3040000000e+01, 1.1382846980e+00
